rok,miesiac,dzien,max_temp,min_temp,sr_temp,min_temp_grunt,suma_opad,rodz_opad,sr_zachm,sr_predk_wiatr,sr_cisn,sr_wilg,sr_cisn_stacja,sr_cisn_morze,opad_dzien,opad_noc
2013,5,19,25.1,9.6,19.0,5.9,0.0,,1.3,2.9,12.4,60.0,999.1,1011.6,0.0,0.0
2013,5,20,25.8,15.0,18.4,12.4,8.0,W,3.8,3.3,15.0,72.0,996.2,1008.7,6.8,1.2
2013,5,21,20.6,13.0,15.7,11.9,0.2,W,5.0,1.9,11.8,68.1,997.5,1010.1,0.2,0.0
2013,5,22,20.4,8.7,13.9,5.9,13.4,W,4.1,1.5,11.6,76.1,992.6,1005.3,13.4,0.0
2013,5,23,14.0,8.6,10.1,8.2,1.2,W,6.8,4.1,10.6,85.9,993.4,1006.3,1.0,0.2
2013,5,24,10.8,8.5,9.8,8.2,46.4,W,8.0,4.4,11.3,92.8,993.0,1005.8,14.2,32.2
2013,5,25,13.8,8.3,10.3,7.7,0.6,W,6.5,3.5,10.7,86.5,991.3,1004.1,0.6,0.0
2013,5,26,17.4,6.0,11.6,3.6,0.2,W,4.1,1.8,10.2,76.4,994.0,1006.8,0.2,0.0
2013,5,27,13.5,7.2,11.4,5.1,8.6,W,7.1,2.8,13.0,95.6,990.5,1003.3,7.8,0.8
2013,5,28,12.4,9.7,10.7,8.9,4.8,W,6.9,5.3,12.0,93.3,990.3,1003.1,4.8,0.0
2013,5,29,22.0,9.0,16.1,7.7,11.2,W,4.1,3.4,12.9,73.5,992.6,1005.2,0.0,11.2
2013,5,30,24.7,12.2,18.9,9.8,0.0,W,5.6,4.1,15.7,73.3,990.2,1002.6,0.0,0.0
2013,5,31,21.1,15.2,17.3,14.4,8.8,W,6.4,3.0,14.4,73.9,988.9,1001.3,0.6,8.2
2013,6,1,22.2,15.0,17.3,13.5,0.2,W,6.3,3.5,16.1,82.4,988.7,1001.2,0.2,0.0
2013,6,2,19.7,13.0,15.9,12.8,1.2,W,6.9,2.4,13.8,77.4,996.5,1009.1,0.0,1.2
2013,6,3,24.8,13.9,18.2,12.7,1.8,W,4.9,3.6,16.0,78.1,997.5,1010.0,1.8,0.0
2013,6,4,23.4,14.5,17.4,12.1,8.4,W,5.8,3.6,16.0,82.1,999.2,1011.7,8.4,0.0
2013,6,5,18.6,12.8,15.7,12.5,0.4,W,7.1,2.9,16.0,90.1,1004.0,1016.8,0.4,0.0
2013,6,6,21.1,13.9,16.5,13.9,0.0,W,6.5,3.0,16.3,87.8,1007.1,1019.8,0.0,0.0
2013,6,7,23.5,14.5,18.5,14.4,0.0,,5.6,2.6,17.4,83.3,1006.0,1018.6,0.0,0.0
2013,6,8,24.1,14.7,19.6,12.4,4.8,W,4.5,1.4,17.5,78.3,1002.5,1015.1,4.8,0.0
2013,6,9,24.8,14.0,18.4,11.3,19.0,W,5.4,1.1,17.8,85.8,998.0,1010.5,16.4,2.6
2013,6,10,20.4,15.3,17.1,14.1,2.8,W,6.9,1.9,17.2,88.5,994.2,1006.7,2.6,0.2
2013,6,11,18.0,13.1,15.8,12.6,0.0,W,6.5,3.0,12.6,70.9,1000.0,1012.6,0.0,0.0
2013,6,12,22.7,12.3,18.1,8.6,0.0,,2.0,2.1,10.5,53.6,1006.3,1019.0,0.0,0.0
2013,6,13,24.6,10.3,19.1,6.8,0.0,,3.9,0.8,11.0,53.4,1006.8,1019.4,0.0,0.0
2013,6,14,25.3,14.0,19.1,11.5,0.0,,4.6,3.6,14.3,65.5,1003.9,1016.4,0.0,0.0
2013,6,15,22.6,13.2,18.6,10.2,0.0,,5.4,2.3,13.4,63.5,1004.7,1017.3,0.0,0.0
2013,6,16,25.8,15.5,20.9,14.0,0.0,,5.6,2.4,14.0,58.6,1002.4,1014.9,0.0,0.0
2013,6,17,24.2,12.0,19.3,9.7,0.0,W,2.8,2.3,11.5,54.3,1005.8,1018.4,0.0,0.0
2013,6,18,26.0,14.7,20.4,11.0,0.0,W,4.4,2.3,15.0,62.3,1005.1,1017.6,0.0,0.0
2013,6,19,27.1,15.6,22.0,11.1,0.0,,1.0,2.1,15.2,60.8,1007.4,1019.9,0.0,0.0
2013,6,20,29.5,16.1,23.5,12.8,0.0,,1.4,3.9,14.6,53.1,1004.5,1016.9,0.0,0.0
2013,6,21,32.5,18.7,23.3,17.3,2.4,W,3.4,2.3,20.2,71.6,999.9,1012.2,1.6,0.8
2013,6,22,27.0,18.4,23.0,17.1,2.0,W,4.4,2.3,17.5,64.5,1002.0,1014.4,0.0,2.0
2013,6,23,24.1,17.3,20.9,16.8,12.0,W,4.8,2.0,18.6,75.9,999.6,1012.1,12.0,0.0
2013,6,24,25.7,16.9,21.4,14.3,13.2,W,4.8,2.6,19.5,77.3,1000.2,1012.6,0.2,13.0
2013,6,25,26.2,18.9,21.4,18.0,14.8,W,6.1,4.1,20.3,80.8,997.2,1009.6,0.6,14.2
2013,6,26,23.2,12.8,14.3,12.5,1.0,W,6.9,3.1,14.3,87.9,1002.8,1015.5,1.0,0.0
2013,6,27,17.7,10.5,14.3,9.8,0.0,,6.8,1.8,11.3,70.8,1010.4,1023.3,0.0,0.0
2013,6,28,19.2,12.6,15.7,11.4,0.8,W,6.9,2.3,11.7,66.0,1007.6,1020.4,0.8,0.0
2013,6,29,22.0,10.6,17.0,8.5,0.0,,3.5,0.8,11.8,64.6,1003.7,1016.4,0.0,0.0
2013,6,30,20.1,11.3,15.0,9.0,0.0,W,4.6,3.0,12.0,71.0,1003.6,1016.3,0.0,0.0
2013,7,1,20.6,8.6,15.1,7.4,0.0,W,3.1,2.0,11.6,68.1,1004.3,1017.0,0.0,0.0
2013,7,2,26.1,11.0,19.8,8.4,0.0,,2.4,1.0,13.7,63.0,1004.2,1016.7,0.0,0.0
2013,7,3,28.0,13.2,22.1,13.1,0.0,,1.9,1.9,14.0,56.0,1003.4,1015.9,0.0,0.0
2013,7,4,28.4,16.6,23.3,14.3,0.0,,1.5,2.4,14.0,51.9,1006.3,1018.8,0.0,0.0
2013,7,5,29.7,15.2,23.4,11.6,0.0,,3.0,1.6,15.9,58.5,1009.6,1022.0,0.0,0.0
2013,7,6,25.0,16.7,20.9,16.0,0.0,,3.1,4.8,14.7,60.8,1014.2,1026.8,0.0,0.0
2013,7,7,23.3,12.9,18.9,10.6,0.0,,3.5,3.3,12.9,60.1,1015.8,1028.5,0.0,0.0
2013,7,8,25.5,14.6,20.8,10.6,0.0,,1.4,1.5,12.4,52.4,1015.1,1027.7,0.0,0.0
2013,7,9,25.5,16.1,20.7,12.8,0.0,,0.5,2.0,15.1,63.5,1010.4,1023.0,0.0,0.0
2013,7,10,26.5,13.5,21.3,10.6,4.8,W,2.3,3.0,14.8,61.6,1000.9,1013.3,0.0,4.8
2013,7,11,23.1,14.3,17.4,13.9,0.0,,6.1,2.3,13.9,71.4,999.7,1012.4,0.0,0.0
2013,7,12,21.0,13.8,16.5,11.5,2.8,W,6.5,2.9,15.2,82.3,1000.3,1012.9,2.6,0.2
2013,7,13,20.8,13.5,16.7,13.3,11.0,W,7.0,3.1,16.1,85.5,1000.2,1012.9,0.0,11.0
2013,7,14,23.2,14.4,18.2,14.0,0.0,W,5.9,6.0,15.1,73.4,1000.5,1013.1,0.0,0.0
2013,7,15,21.7,13.5,17.5,12.1,0.0,W,6.1,4.1,13.2,67.5,1003.2,1015.8,0.0,0.0
2013,7,16,20.9,13.3,17.6,11.9,0.0,,5.0,4.0,14.8,74.3,1007.6,1020.3,0.0,0.0
2013,7,17,24.3,13.7,19.2,11.8,0.0,,2.5,3.3,15.2,70.1,1008.6,1021.2,0.0,0.0
2013,7,18,26.5,14.6,21.0,11.7,0.0,,2.4,2.0,15.7,65.8,1008.0,1020.5,0.0,0.0
2013,7,19,25.6,14.9,20.6,13.5,0.0,W,4.8,4.9,15.5,65.4,1003.4,1015.9,0.0,0.0
2013,7,20,21.9,12.6,17.5,10.7,0.0,,4.5,4.6,11.1,57.0,1005.6,1018.3,0.0,0.0
2013,7,21,26.2,10.2,19.1,8.4,0.0,,1.9,4.0,12.2,58.0,1006.8,1019.4,0.0,0.0
2013,7,22,24.4,13.0,18.6,10.7,0.0,,2.4,4.3,11.2,53.8,1004.4,1017.0,0.0,0.0
2013,7,23,21.3,10.4,16.1,9.3,0.0,,4.0,5.6,12.0,66.8,1001.2,1013.9,0.0,0.0
2013,7,24,19.3,14.2,17.0,12.9,0.0,W,6.6,4.4,15.9,82.3,1002.0,1014.7,0.0,0.0
2013,7,25,24.7,15.2,19.2,12.3,0.0,,5.9,2.5,17.2,78.9,1003.1,1015.6,0.0,0.0
2013,7,26,28.0,13.9,21.3,10.3,1.0,W,2.9,1.1,17.0,70.8,1003.0,1015.5,0.0,1.0
2013,7,27,30.0,16.2,23.2,13.3,0.0,,3.8,0.8,18.8,69.8,1000.6,1013.0,0.0,0.0
2013,7,28,32.1,18.6,25.6,15.0,0.6,W,4.1,1.4,20.8,66.0,1000.8,1013.0,0.6,0.0
2013,7,29,35.9,22.1,29.1,20.6,0.0,,3.8,2.8,21.1,55.5,998.8,1010.9,0.0,0.0
2013,7,30,31.8,21.0,22.3,20.5,0.0,,5.1,4.0,19.2,71.3,998.2,1010.6,0.0,0.0
2013,7,31,28.0,14.1,21.0,11.3,0.0,W,3.1,3.6,15.8,67.0,1002.7,1015.1,0.0,0.0
2013,8,1,26.5,13.7,21.0,12.0,0.0,,3.8,2.5,15.0,64.0,1005.4,1017.9,0.0,0.0
2013,8,2,27.7,18.4,22.5,16.9,0.0,,4.4,4.3,16.8,62.6,1004.5,1016.9,0.0,0.0
2013,8,3,28.6,14.9,22.2,11.3,0.0,,0.0,2.0,12.8,50.6,1005.5,1018.0,0.0,0.0
2013,8,4,29.9,15.4,23.4,11.7,0.0,,4.6,1.8,14.9,54.3,1007.8,1020.3,0.0,0.0
2013,8,5,29.7,20.8,24.8,19.5,0.0,,4.1,2.4,18.7,61.4,1007.2,1019.6,0.0,0.0
2013,8,6,32.3,18.5,25.7,15.7,0.0,,1.5,2.8,18.3,59.3,1005.3,1017.6,0.0,0.0
2013,8,7,34.2,19.0,26.9,16.7,0.0,,2.4,3.0,16.8,51.3,1001.9,1014.1,0.0,0.0
2013,8,8,37.0,19.7,28.6,17.0,0.0,,2.4,2.0,19.9,55.9,1000.9,1013.1,0.0,0.0
2013,8,9,30.9,21.4,23.7,20.2,27.4,W,4.8,5.1,19.4,68.0,1004.0,1016.4,0.0,27.4
2013,8,10,23.0,16.7,17.8,16.2,5.6,W,7.0,3.4,19.5,95.6,1002.7,1015.3,5.6,0.0
2013,8,11,24.3,12.4,18.3,11.0,1.2,W,4.0,2.0,14.8,74.0,1003.1,1015.7,0.0,1.2
2013,8,12,23.7,13.4,18.7,12.2,1.0,W,4.1,1.4,13.6,66.5,1004.1,1016.7,0.0,1.0
2013,8,13,21.5,13.9,16.9,11.9,0.6,W,4.5,2.6,14.1,73.9,1000.7,1013.4,0.6,0.0
2013,8,14,21.2,11.2,16.3,9.3,0.0,,2.3,3.0,11.3,63.1,1005.7,1018.4,0.0,0.0
2013,8,15,22.5,10.8,16.8,8.4,0.0,,2.4,2.1,11.4,61.8,1010.4,1023.2,0.0,0.0
2013,8,16,24.3,11.5,19.0,9.5,0.0,,3.1,0.6,11.1,53.5,1010.8,1023.5,0.0,0.0
2013,8,17,26.0,12.4,20.0,10.0,0.0,,1.4,2.9,11.7,52.1,1006.8,1019.4,0.0,0.0
2013,8,18,29.9,14.0,21.8,12.1,0.0,W,4.3,1.4,14.9,59.8,1003.0,1015.4,0.0,0.0
2013,8,19,25.6,18.2,21.8,16.4,0.8,W,6.8,1.0,18.3,70.4,1002.9,1015.4,0.0,0.8
2013,8,20,22.9,17.0,19.5,16.3,4.8,W,6.9,3.6,19.3,85.5,1007.2,1019.8,0.0,4.8
2013,8,21,19.6,13.7,14.7,13.2,18.2,W,7.6,3.9,16.1,96.9,1011.1,1023.9,13.2,5.0
2013,8,22,20.0,13.7,16.5,13.0,0.0,,6.6,3.1,15.0,81.1,1008.3,1021.1,0.0,0.0
2013,8,23,20.9,14.4,16.7,12.9,0.2,W,4.8,2.1,14.7,78.4,1007.4,1020.1,0.2,0.0
2013,8,24,22.3,10.3,16.8,7.0,0.0,,1.1,2.1,12.3,67.3,1006.3,1019.0,0.0,0.0
2013,8,25,21.1,10.8,16.1,7.4,0.0,,1.9,3.5,10.5,59.0,1005.2,1018.0,0.0,0.0
2013,8,26,19.4,10.3,15.6,7.8,0.0,,3.5,3.8,11.4,64.8,1007.0,1019.8,0.0,0.0
2013,8,27,22.6,12.2,17.6,9.5,0.0,,3.0,2.6,12.7,64.4,1005.6,1018.3,0.0,0.0
2013,8,28,21.9,11.9,16.9,9.3,0.0,,3.8,2.1,13.4,70.9,1004.1,1016.7,0.0,0.0
2013,8,29,22.9,11.4,17.5,7.6,0.0,,4.5,1.9,12.5,65.1,1006.5,1019.2,0.0,0.0
2013,8,30,23.7,12.2,17.6,8.6,0.0,,4.0,2.4,12.6,64.9,1005.9,1018.6,0.0,0.0
2013,8,31,23.6,11.3,17.9,8.4,0.6,W,6.3,1.5,13.7,68.6,1003.0,1015.7,0.0,0.6
2013,9,1,18.4,12.7,15.2,11.1,21.4,W,6.8,3.6,12.6,73.6,1003.6,1016.4,21.4,0.0
2013,9,2,15.9,11.1,12.7,9.7,5.2,W,6.0,4.3,11.9,80.8,1000.0,1012.9,1.2,4.0
2013,9,3,19.3,10.7,14.5,9.6,0.0,W,4.4,7.1,12.3,76.5,1002.9,1015.7,0.0,0.0
2013,9,4,19.6,8.7,14.3,5.5,0.0,,3.3,2.3,11.7,74.3,1011.7,1024.6,0.0,0.0
2013,9,5,20.8,10.2,15.5,7.0,0.0,,3.4,1.6,12.0,69.1,1009.8,1022.6,0.0,0.0
2013,9,6,20.8,8.6,15.6,4.5,0.0,,0.5,1.8,11.0,64.4,1007.8,1020.6,0.0,0.0
2013,9,7,22.0,8.2,15.7,4.0,0.0,,0.0,2.1,9.8,58.8,1009.8,1022.6,0.0,0.0
2013,9,8,23.0,8.4,15.8,3.5,0.0,,0.6,2.3,10.2,58.8,1011.9,1024.7,0.0,0.0
2013,9,9,23.8,10.8,17.2,8.1,3.6,W,5.3,3.1,13.2,69.4,1004.7,1017.4,0.0,3.6
2013,9,10,19.2,11.3,14.5,10.8,0.0,,4.0,2.6,12.2,76.0,1004.3,1017.1,0.0,0.0
2013,9,11,15.2,9.9,12.6,7.9,14.0,W,6.8,1.8,13.1,89.8,1001.6,1014.5,10.2,3.8
2013,9,12,15.9,11.5,12.7,9.7,4.8,W,6.5,1.6,13.1,89.8,1001.5,1014.3,4.8,0.0
2013,9,13,13.3,7.9,11.2,5.2,3.2,W,6.5,1.5,12.4,93.3,1001.1,1014.0,3.0,0.2
2013,9,14,14.9,6.7,12.1,5.5,0.0,,6.5,0.4,12.5,88.6,998.4,1011.2,0.0,0.0
2013,9,15,15.7,12.4,14.0,11.8,1.6,W,7.1,0.9,14.1,88.8,996.9,1009.6,0.0,1.6
2013,9,16,17.6,12.8,15.0,12.0,2.4,W,7.5,0.9,16.1,95.0,991.1,1003.8,0.8,1.6
2013,9,17,15.3,11.8,12.5,11.4,21.6,W,8.0,2.9,13.9,96.4,986.0,998.7,16.0,5.6
2013,9,18,14.5,9.3,10.9,8.7,0.0,W,6.3,2.6,11.0,85.5,987.2,999.9,0.0,0.0
2013,9,19,13.6,6.9,10.9,4.8,0.0,W,6.9,3.8,11.4,87.5,990.5,1003.3,0.0,0.0
2013,9,20,16.3,7.9,11.9,6.8,0.0,,4.5,5.0,10.9,80.3,998.4,1011.3,0.0,0.0
2013,9,21,18.2,8.2,12.2,7.0,0.0,W,4.9,3.9,11.0,79.3,1005.8,1018.7,0.0,0.0
2013,9,22,15.7,8.6,12.5,5.8,2.2,W,6.6,3.8,11.8,82.5,1008.0,1020.9,0.0,2.2
2013,9,23,16.5,12.1,13.7,10.3,2.0,W,5.8,7.4,12.6,81.4,996.9,1009.6,2.0,0.0
2013,9,24,15.1,8.2,11.0,6.9,0.0,W,4.3,6.1,9.7,75.6,996.3,1009.1,0.0,0.0
2013,9,25,13.9,5.0,9.0,4.0,2.4,W,4.0,3.6,9.0,80.8,1000.8,1013.8,0.0,2.4
2013,9,26,10.1,5.2,7.7,3.1,3.0,W,6.4,2.8,9.6,91.3,998.5,1011.5,3.0,0.0
2013,9,27,11.9,3.9,7.7,2.7,3.8,W,4.9,3.4,8.1,79.0,1002.7,1015.8,0.0,3.8
2013,9,28,11.9,5.1,7.9,4.6,1.2,W,5.8,3.3,9.3,88.0,1002.1,1015.2,1.2,0.0
2013,9,29,12.4,6.2,8.2,3.9,0.0,,5.8,1.0,9.1,85.0,1006.7,1019.8,0.0,0.0
2013,9,30,13.0,2.0,7.9,-1.0,0.0,,2.1,2.1,8.0,77.3,1006.5,1019.6,0.0,0.0
2013,10,1,11.5,4.9,7.7,3.5,0.0,,6.3,3.6,7.5,72.4,1006.3,1019.4,0.0,0.0
2013,10,2,10.0,3.5,6.1,2.3,0.0,W,6.4,4.1,6.2,67.1,1014.0,1027.4,0.0,0.0
2013,10,3,8.3,4.4,5.3,1.4,0.0,,5.6,2.1,5.8,66.1,1021.0,1034.5,0.0,0.0
2013,10,4,10.3,-2.0,4.1,-5.4,0.0,,0.0,2.0,5.6,70.9,1020.2,1033.7,0.0,0.0
2013,10,5,14.2,0.0,6.9,-1.9,0.0,,4.4,3.4,6.0,62.4,1011.9,1025.2,0.0,0.0
2013,10,6,15.4,3.4,9.4,0.7,0.0,,4.6,1.5,8.0,69.5,1010.2,1023.3,0.0,0.0
2013,10,7,13.8,8.8,10.9,5.9,0.0,,6.6,1.3,11.0,84.9,1014.7,1027.8,0.0,0.0
2013,10,8,15.1,8.6,10.9,6.3,0.0,,5.4,0.9,10.4,80.5,1014.8,1027.9,0.0,0.0
2013,10,9,19.0,4.6,11.2,1.9,2.1,W,3.5,0.6,10.2,78.9,1005.7,1018.7,0.0,2.1
2013,10,10,16.2,9.9,12.3,8.1,0.0,,6.4,1.6,12.1,84.9,999.2,1012.0,0.0,0.0
2013,10,11,18.0,7.5,12.4,5.2,0.0,,4.1,3.8,11.8,82.4,1007.4,1020.3,0.0,0.0
2013,10,12,13.1,8.7,10.9,7.6,0.0,W,6.9,5.1,11.8,90.8,1012.5,1025.6,0.0,0.0
2013,10,13,15.0,11.4,12.5,10.6,0.0,W,7.0,3.1,12.6,87.3,1008.1,1021.1,0.0,0.0
2013,10,14,14.0,7.0,9.3,2.1,0.0,,4.8,1.3,9.9,85.5,1009.9,1023.0,0.0,0.0
2013,10,15,14.7,2.3,9.3,-0.4,0.0,,5.6,0.6,10.2,86.9,1001.1,1014.1,0.0,0.0
2013,10,16,11.5,7.7,8.7,4.2,0.2,W,6.3,1.3,10.8,95.9,996.2,1009.1,0.2,0.0
2013,10,17,10.1,0.1,5.8,-1.3,5.8,W,6.1,0.8,8.8,94.3,999.4,1012.5,0.2,5.6
2013,10,18,11.9,6.9,9.3,5.6,0.0,W,6.3,4.6,10.2,86.6,996.8,1009.7,0.0,0.0
2013,10,19,9.8,-0.7,4.6,-0.9,0.0,,4.3,2.1,5.9,72.5,1010.2,1023.6,0.0,0.0
2013,10,20,17.6,3.6,10.9,1.4,18.2,W,6.6,2.0,10.6,79.6,1003.4,1016.3,0.0,18.2
2013,10,21,16.6,11.5,13.4,9.4,1.0,W,6.1,2.4,13.7,89.4,1002.9,1015.8,1.0,0.0
2013,10,22,17.9,4.3,11.5,2.1,0.0,,2.8,2.0,12.0,88.5,1006.7,1019.7,0.0,0.0
2013,10,23,20.2,10.1,14.4,8.5,0.0,,1.4,2.6,13.8,85.0,1002.2,1015.0,0.0,0.0
2013,10,24,17.7,12.1,14.2,9.5,2.6,W,5.0,0.9,14.6,90.9,1004.1,1016.9,2.6,0.0
2013,10,25,16.9,5.4,12.0,3.3,0.0,,5.5,1.0,12.6,90.8,1008.8,1021.8,0.0,0.0
2013,10,26,19.6,10.2,14.7,9.8,0.0,W,6.6,2.1,14.2,86.1,1002.5,1015.2,0.0,0.0
2013,10,27,21.7,11.0,16.2,8.5,0.2,W,4.8,1.5,13.7,75.8,997.1,1009.7,0.0,0.2
2013,10,28,18.3,10.4,15.9,8.5,0.0,,4.0,4.0,11.3,63.1,993.3,1005.9,0.0,0.0
2013,10,29,19.6,11.2,14.9,7.7,0.0,,4.8,2.9,10.5,62.9,999.0,1011.7,0.0,0.0
2013,10,30,13.0,8.3,10.0,6.4,0.0,,4.3,1.9,8.9,73.4,1007.5,1020.6,0.0,0.0
2013,10,31,12.7,2.6,6.9,-0.2,0.0,,0.9,1.6,7.8,79.0,1014.6,1027.9,0.0,0.0
2013,11,1,12.3,0.5,6.5,-1.3,0.0,,5.0,0.8,7.7,80.4,1006.9,1020.1,0.0,0.0
2013,11,2,11.8,4.2,9.0,1.2,0.0,W,5.9,2.0,9.5,83.5,997.1,1010.1,0.0,0.0
2013,11,3,15.7,10.3,12.6,7.7,7.0,W,7.1,2.9,12.0,83.0,989.3,1002.0,6.2,0.8
2013,11,4,10.9,5.1,8.0,3.6,0.0,W,5.3,3.3,8.0,75.3,988.6,1001.5,0.0,0.0
2013,11,5,10.9,7.3,8.9,5.9,3.0,W,7.1,2.6,8.9,78.9,983.8,996.6,0.2,2.8
2013,11,6,9.0,5.6,6.7,4.7,0.0,W,7.3,1.6,8.7,88.5,985.3,998.2,0.0,0.0
2013,11,7,12.4,4.0,8.2,2.6,1.8,W,6.8,1.9,10.1,91.5,993.1,1006.0,1.0,0.8
2013,11,8,12.3,8.2,9.2,7.6,1.8,W,7.6,1.8,11.1,95.1,998.6,1011.6,1.8,0.0
2013,11,9,14.1,8.1,10.2,7.5,0.6,W,7.4,2.1,11.0,88.5,997.2,1010.1,0.6,0.0
2013,11,10,10.2,4.8,6.2,3.2,0.0,W,5.0,1.8,8.6,90.9,996.3,1009.4,0.0,0.0
2013,11,11,8.5,2.3,4.8,0.1,0.0,,5.3,1.8,7.7,89.9,1011.0,1024.4,0.0,0.0
2013,11,12,8.5,4.0,5.4,2.1,0.0,,7.0,1.0,7.4,82.6,1017.0,1030.4,0.0,0.0
2013,11,13,5.4,4.1,4.8,2.7,0.6,W,6.9,2.5,7.6,88.3,1011.7,1025.1,0.6,0.0
2013,11,14,5.4,1.6,2.8,0.1,0.0,,6.8,1.8,7.2,96.1,1012.1,1025.5,0.0,0.0
2013,11,15,5.1,0.1,2.8,-2.2,0.0,,5.1,1.4,6.4,86.8,1015.0,1028.4,0.0,0.0
2013,11,16,6.0,0.7,4.0,-1.5,0.0,W,7.6,5.0,7.2,88.8,1012.8,1026.2,0.0,0.0
2013,11,17,5.1,3.5,4.5,2.9,0.0,W,8.0,3.5,8.1,95.9,1011.2,1024.6,0.0,0.0
2013,11,18,6.9,4.5,5.3,3.1,0.0,,6.1,4.6,8.0,89.5,1008.0,1021.2,0.0,0.0
2013,11,19,9.1,1.8,5.3,0.5,0.0,,4.9,2.9,7.6,85.6,998.6,1011.7,0.0,0.0
2013,11,20,9.0,1.5,5.7,-0.4,4.8,W,6.5,2.3,8.1,88.4,991.1,1004.1,0.0,4.8
2013,11,21,8.9,5.7,6.4,5.5,0.2,W,7.6,1.9,9.1,95.1,992.7,1005.7,0.2,0.0
2013,11,22,8.3,5.7,7.3,4.3,0.2,W,7.8,2.6,10.0,98.0,996.1,1009.2,0.0,0.2
2013,11,23,10.0,8.1,8.7,6.7,0.0,,7.6,0.8,10.9,97.1,1000.5,1013.5,0.0,0.0
2013,11,24,8.4,4.8,7.1,4.2,2.2,S,8.0,2.6,9.8,97.1,997.6,1010.6,1.0,1.2
2013,11,25,4.8,-0.2,1.5,-1.3,0.0,,4.6,6.4,5.6,82.1,1000.6,1014.0,0.0,0.0
2013,11,26,2.4,-1.4,-0.1,-3.0,0.0,,4.3,4.0,5.2,85.0,1010.9,1024.5,0.0,0.0
2013,11,27,0.3,-4.2,-1.9,-6.4,0.0,W,6.3,2.5,4.8,90.5,1015.1,1028.8,0.0,0.0
2013,11,28,6.4,0.1,3.9,-1.3,0.0,W,7.1,6.4,7.0,86.5,1002.3,1015.6,0.0,0.0
2013,11,29,5.0,1.5,2.8,0.2,2.0,W,5.4,4.4,6.5,86.5,1001.2,1014.5,0.0,2.0
2013,11,30,4.0,1.9,2.7,0.7,4.2,W,8.0,2.0,7.0,94.0,999.6,1012.9,4.2,0.0
2013,12,1,5.8,3.2,4.5,2.0,0.2,W,7.8,5.3,7.3,87.3,1004.5,1017.8,0.2,0.0
2013,12,2,6.1,0.4,2.4,-1.6,0.0,,3.6,4.0,5.6,77.5,1016.7,1030.3,0.0,0.0
2013,12,3,2.7,-4.6,-0.9,-6.4,0.0,,3.8,0.9,4.9,85.6,1017.7,1031.4,0.0,0.0
2013,12,4,2.6,-1.9,0.7,-3.6,1.6,S,4.9,2.8,5.1,79.1,1005.1,1018.6,0.0,1.6
2013,12,5,3.6,0.4,2.4,-0.3,2.7,S,7.3,5.3,6.2,85.1,998.1,1011.4,0.0,2.7
2013,12,6,3.3,-0.9,0.8,-2.0,2.0,S,6.8,8.9,5.3,81.8,978.5,991.5,1.7,0.3
2013,12,7,1.0,-1.2,-0.2,-2.4,0.0,S,6.4,9.5,4.8,80.0,991.3,1004.6,0.0,0.0
2013,12,8,-0.6,-4.7,-2.0,-5.1,5.6,S,3.9,4.4,4.2,78.8,1005.7,1019.3,0.0,5.6
2013,12,9,5.7,-2.2,1.7,-2.3,0.0,W,6.8,6.4,6.1,85.9,1002.5,1015.9,0.0,0.0
2013,12,10,0.0,-5.5,-2.1,-7.6,0.0,S,4.3,1.3,4.3,82.0,1023.1,1036.9,0.0,0.0
2013,12,11,4.2,-0.6,2.8,-1.2,0.0,W,8.0,2.6,6.9,91.3,1019.6,1033.1,0.0,0.0
2013,12,12,4.5,1.8,2.7,1.3,0.0,W,8.0,3.3,6.8,92.0,1016.3,1029.8,0.0,0.0
2013,12,13,2.4,0.0,1.3,-0.3,2.0,W,8.0,2.6,6.5,96.5,1010.2,1023.7,0.2,1.8
2013,12,14,3.2,1.7,2.3,1.3,0.4,W,8.0,0.8,7.0,98.0,1011.5,1024.9,0.4,0.0
2013,12,15,3.2,0.2,2.2,0.0,1.8,W,8.0,2.5,6.9,95.8,1014.6,1028.1,0.0,1.8
2013,12,16,6.0,2.4,4.0,0.5,0.0,,4.9,2.5,7.7,94.6,1017.2,1030.6,0.0,0.0
2013,12,17,4.1,-1.7,1.0,-4.6,0.0,,3.4,0.4,5.6,85.1,1014.1,1027.6,0.0,0.0
2013,12,18,2.2,-2.8,-0.2,-4.8,0.0,,5.6,0.9,5.5,90.6,1012.6,1026.2,0.0,0.0
2013,12,19,0.4,-2.2,-1.3,-3.7,0.0,,5.5,2.6,5.0,90.6,1004.4,1018.0,0.0,0.0
2013,12,20,1.9,-2.6,0.4,-4.2,2.4,W,7.4,0.6,5.6,88.8,1009.1,1022.6,0.0,2.4
2013,12,21,5.8,1.6,3.3,0.5,0.0,,5.8,2.9,6.3,82.0,1015.2,1028.7,0.0,0.0
2013,12,22,9.1,0.0,4.7,-2.7,0.0,W,5.5,2.0,6.7,78.4,1008.3,1021.6,0.0,0.0
2013,12,23,8.7,3.5,6.1,0.0,0.0,W,4.8,2.9,7.5,80.0,1004.8,1018.0,0.0,0.0
2013,12,24,8.6,1.1,4.4,-2.4,0.0,,2.1,3.3,6.8,81.5,1000.5,1013.7,0.0,0.0
2013,12,25,10.2,3.5,6.7,0.6,0.0,,3.3,4.3,6.4,65.8,991.1,1004.1,0.0,0.0
2013,12,26,10.0,5.5,7.7,3.0,0.0,W,6.8,4.1,7.0,66.5,990.5,1003.4,0.0,0.0
