,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
854,249200540,HALA G¼SIENICOWA,2012,1,18,-6.1,,-13.8,,-8.9,,-19.0,,1.6,,S,127,
855,249200540,HALA G¼SIENICOWA,2012,1,19,0.1,,-6.8,,-2.5,,-9.0,,2.8,,S,116,
856,249200540,HALA G¼SIENICOWA,2012,1,20,0.6,,-7.9,,-5.4,,-9.1,,6.7,,S,113,
857,249200540,HALA G¼SIENICOWA,2012,1,21,-6.8,,-9.7,,-8.1,,-20.2,,2.2,,S,122,
858,249200540,HALA G¼SIENICOWA,2012,1,22,-2.7,,-7.9,,-5.4,,-8.0,,5.5,,S,115,
859,249200540,HALA G¼SIENICOWA,2012,1,23,-2.8,,-7.7,,-5.4,,-8.2,,4.2,,S,117,
860,249200540,HALA G¼SIENICOWA,2012,1,24,-4.6,,-8.1,,-6.9,,-10.2,,1.8,,S,124,
861,249200540,HALA G¼SIENICOWA,2012,1,25,-7.3,,-12.4,,-10.1,,-17.2,,2.4,,S,125,
862,249200540,HALA G¼SIENICOWA,2012,1,26,-10.0,,-14.2,,-12.3,,-18.2,,0.6,,S,131,
863,249200540,HALA G¼SIENICOWA,2012,1,27,-5.3,,-13.3,,-9.5,,-17.1,,0.0,9.0,,129,
864,249200540,HALA G¼SIENICOWA,2012,1,28,-5.2,,-9.7,,-7.9,,-14.8,,0.0,9.0,,123,
865,249200540,HALA G¼SIENICOWA,2012,1,29,-3.8,,-10.0,,-7.5,,-15.2,,0.0,9.0,,120,
866,249200540,HALA G¼SIENICOWA,2012,1,30,-4.6,,-12.1,,-9.5,,-17.1,,0.0,9.0,,117,
867,249200540,HALA G¼SIENICOWA,2012,1,31,-8.0,,-14.2,,-11.8,,-18.0,,0.0,9.0,,115,
868,249200550,DOLINA PIÊCIU STAWÓW,2012,1,1,0.5,,-13.0,,-5.0,,0.0,8.0,0.4,,S,60,
869,249200550,DOLINA PIÊCIU STAWÓW,2012,1,2,5.5,,-0.5,,2.3,,0.0,8.0,3.4,,S,57,
870,249200550,DOLINA PIÊCIU STAWÓW,2012,1,3,4.1,,-5.0,,-1.4,,0.0,8.0,1.0,,S,54,
871,249200550,DOLINA PIÊCIU STAWÓW,2012,1,4,1.0,,-5.4,,-2.6,,0.0,8.0,2.1,,S,54,
872,249200550,DOLINA PIÊCIU STAWÓW,2012,1,5,-5.0,,-8.5,,-6.7,,0.0,8.0,8.8,,S,55,
873,249200550,DOLINA PIÊCIU STAWÓW,2012,1,6,-4.8,,-7.8,,-6.4,,0.0,8.0,30.1,,S,60,
874,249200550,DOLINA PIÊCIU STAWÓW,2012,1,7,-5.5,,-11.5,,-8.4,,0.0,8.0,17.9,,S,72,
875,249200550,DOLINA PIÊCIU STAWÓW,2012,1,8,-4.5,,-8.5,,-6.2,,0.0,8.0,31.0,,S,85,
876,249200550,DOLINA PIÊCIU STAWÓW,2012,1,9,-5.5,,-8.7,,-7.3,,0.0,8.0,11.3,,S,105,
877,249200550,DOLINA PIÊCIU STAWÓW,2012,1,10,-4.5,,-11.0,,-7.0,,0.0,8.0,22.1,,S,110,
878,249200550,DOLINA PIÊCIU STAWÓW,2012,1,11,0.0,,-8.0,,-4.8,,0.0,8.0,4.8,,S,118,
879,249200550,DOLINA PIÊCIU STAWÓW,2012,1,12,2.5,,-6.9,,-2.5,,0.0,8.0,3.4,,S,116,
880,249200550,DOLINA PIÊCIU STAWÓW,2012,1,13,-2.0,,-10.0,,-7.6,,0.0,8.0,9.8,,S,114,
881,249200550,DOLINA PIÊCIU STAWÓW,2012,1,14,-9.0,,-12.5,,-11.0,,0.0,8.0,18.6,,S,123,
882,249200550,DOLINA PIÊCIU STAWÓW,2012,1,15,-12.0,,-14.0,,-13.0,,0.0,8.0,14.1,,S,156,
883,249200550,DOLINA PIÊCIU STAWÓW,2012,1,16,-13.0,,-16.0,,-14.5,,0.0,8.0,3.5,,S,176,
884,249200550,DOLINA PIÊCIU STAWÓW,2012,1,17,-9.3,,-17.5,,-12.3,,0.0,8.0,4.5,,S,178,
885,249200550,DOLINA PIÊCIU STAWÓW,2012,1,18,-6.0,,-15.0,,-9.4,,0.0,8.0,3.7,,S,183,
886,249200550,DOLINA PIÊCIU STAWÓW,2012,1,19,-0.5,,-7.0,,-3.3,,0.0,8.0,2.8,,S,180,
887,249200550,DOLINA PIÊCIU STAWÓW,2012,1,20,-2.0,,-9.0,,-6.7,,0.0,8.0,6.0,,S,168,
888,249200550,DOLINA PIÊCIU STAWÓW,2012,1,21,-7.6,,-11.5,,-9.5,,0.0,8.0,1.5,,S,173,
889,249200550,DOLINA PIÊCIU STAWÓW,2012,1,22,-4.0,,-9.5,,-6.6,,0.0,8.0,3.7,,S,170,
890,249200550,DOLINA PIÊCIU STAWÓW,2012,1,23,-4.0,,-8.5,,-6.0,,0.0,8.0,2.5,,S,172,
891,249200550,DOLINA PIÊCIU STAWÓW,2012,1,24,-6.0,,-10.0,,-8.2,,0.0,8.0,2.9,,S,170,
892,249200550,DOLINA PIÊCIU STAWÓW,2012,1,25,-9.0,,-14.0,,-11.5,,0.0,8.0,3.4,,S,171,
893,249200550,DOLINA PIÊCIU STAWÓW,2012,1,26,-9.5,,-14.5,,-12.2,,0.0,8.0,1.0,,S,175,
894,249200550,DOLINA PIÊCIU STAWÓW,2012,1,27,-6.5,,-13.2,,-10.2,,0.0,8.0,0.0,9.0,,174,
895,249200550,DOLINA PIÊCIU STAWÓW,2012,1,28,-7.0,,-11.5,,-9.5,,0.0,8.0,0.0,9.0,,172,
896,249200550,DOLINA PIÊCIU STAWÓW,2012,1,29,-5.5,,-11.0,,-8.5,,0.0,8.0,0.0,9.0,,171,
897,249200550,DOLINA PIÊCIU STAWÓW,2012,1,30,-6.0,,-13.0,,-11.0,,0.0,8.0,0.0,9.0,,170,
898,249200550,DOLINA PIÊCIU STAWÓW,2012,1,31,-10.0,,-16.0,,-13.6,,0.0,8.0,0.0,,S,170,
899,249200910,MORSKIE OKO,2012,1,1,2.5,,-14.1,,-5.4,,0.0,8.0,4.1,,W,47,
900,249200910,MORSKIE OKO,2012,1,2,9.0,,0.5,,5.0,,0.0,8.0,3.3,,S,40,
901,249200910,MORSKIE OKO,2012,1,3,7.0,,-2.7,,1.3,,0.0,8.0,0.8,,S,38,
902,249200910,MORSKIE OKO,2012,1,4,4.6,,-2.3,,1.0,,0.0,8.0,0.9,,S,37,
903,249200910,MORSKIE OKO,2012,1,5,-1.4,,-5.1,,-3.0,,0.0,8.0,3.2,,S,36,
904,249200910,MORSKIE OKO,2012,1,6,-1.1,,-4.9,,-3.8,,0.0,8.0,12.6,,S,48,
905,249200910,MORSKIE OKO,2012,1,7,-4.2,,-11.4,,-8.6,,0.0,8.0,8.6,,S,68,
906,249200910,MORSKIE OKO,2012,1,8,-3.1,,-11.0,,-5.5,,0.0,8.0,8.9,,S,80,
907,249200910,MORSKIE OKO,2012,1,9,-3.6,,-6.8,,-5.5,,0.0,8.0,5.7,,S,90,
908,249200910,MORSKIE OKO,2012,1,10,-2.6,,-10.6,,-5.7,,0.0,8.0,7.4,,S,95,
909,249200910,MORSKIE OKO,2012,1,11,-1.7,,-6.0,,-4.0,,0.0,8.0,0.6,,S,92,
910,249200910,MORSKIE OKO,2012,1,12,4.7,,-5.9,,-0.4,,0.0,8.0,6.6,,S,86,
911,249200910,MORSKIE OKO,2012,1,13,2.3,,-8.1,,-5.2,,0.0,8.0,15.3,,S,98,
912,249200910,MORSKIE OKO,2012,1,14,-7.8,,-10.3,,-9.3,,0.0,8.0,9.1,,S,143,
913,249200910,MORSKIE OKO,2012,1,15,-10.0,,-11.4,,-10.7,,0.0,8.0,2.8,,S,146,
914,249200910,MORSKIE OKO,2012,1,16,-10.8,,-14.3,,-12.5,,0.0,8.0,1.3,,S,145,
915,249200910,MORSKIE OKO,2012,1,17,-7.8,,-18.4,,-11.6,,0.0,8.0,2.6,,S,148,
916,249200910,MORSKIE OKO,2012,1,18,-3.8,,-16.4,,-8.4,,0.0,8.0,0.9,,S,146,
917,249200910,MORSKIE OKO,2012,1,19,1.3,,-4.6,,-0.6,,0.0,8.0,1.5,,S,135,
918,249200910,MORSKIE OKO,2012,1,20,1.9,,-7.4,,-4.6,,0.0,8.0,7.1,,S,127,
919,249200910,MORSKIE OKO,2012,1,21,-4.9,,-8.2,,-6.5,,0.0,8.0,1.8,,S,140,
920,249200910,MORSKIE OKO,2012,1,22,-1.5,,-5.9,,-3.9,,0.0,8.0,8.9,,S,138,
921,249200910,MORSKIE OKO,2012,1,23,-1.7,,-5.5,,-3.9,,0.0,8.0,3.3,,S,149,
922,249200910,MORSKIE OKO,2012,1,24,-4.0,,-7.1,,-6.1,,0.0,8.0,2.7,,S,145,
923,249200910,MORSKIE OKO,2012,1,25,-7.1,,-11.4,,-9.4,,0.0,8.0,2.9,,S,145,
924,249200910,MORSKIE OKO,2012,1,26,-9.6,,-15.1,,-12.7,,0.0,8.0,0.9,,S,151,
925,249200910,MORSKIE OKO,2012,1,27,-8.6,,-17.2,,-13.2,,0.0,8.0,0.0,9.0,,145,
926,249200910,MORSKIE OKO,2012,1,28,-6.2,,-13.9,,-11.1,,0.0,8.0,0.0,9.0,,139,
927,249200910,MORSKIE OKO,2012,1,29,-6.1,,-14.3,,-11.3,,0.0,8.0,0.0,9.0,,135,
928,249200910,MORSKIE OKO,2012,1,30,-8.0,,-16.5,,-13.0,,0.0,8.0,0.0,9.0,,132,
929,249200910,MORSKIE OKO,2012,1,31,-8.3,,-17.0,,-14.2,,0.0,8.0,0.0,9.0,,130,
930,249200920,PIWNICZNA,2012,1,1,0.3,,-4.3,,-1.9,,0.0,8.0,0.0,9.0,,0,
931,249200920,PIWNICZNA,2012,1,2,3.6,,-1.1,,1.3,,0.0,8.0,2.2,,W,0,9.0
932,249200920,PIWNICZNA,2012,1,3,5.1,,-1.2,,1.3,,0.0,8.0,0.4,,W,0,9.0
933,249200920,PIWNICZNA,2012,1,4,6.2,,-2.2,,3.4,,0.0,8.0,0.9,,W,0,9.0
934,249200920,PIWNICZNA,2012,1,5,5.0,,-3.0,,1.7,,0.0,8.0,0.5,,S,0,9.0
935,249200920,PIWNICZNA,2012,1,6,4.0,,-0.1,,2.3,,0.0,8.0,3.1,,S,0,
936,249200920,PIWNICZNA,2012,1,7,3.3,,-2.0,,-0.3,,0.0,8.0,2.7,,S,0,
937,249200920,PIWNICZNA,2012,1,8,1.8,,-2.9,,-0.5,,0.0,8.0,3.6,,S,3,
938,249200920,PIWNICZNA,2012,1,9,2.4,,-0.5,,0.7,,0.0,8.0,4.8,,S,2,
939,249200920,PIWNICZNA,2012,1,10,2.2,,-3.3,,-0.1,,0.0,8.0,6.4,,S,3,
940,249200920,PIWNICZNA,2012,1,11,3.8,,-0.4,,1.9,,0.0,8.0,0.1,,W,7,
941,249200920,PIWNICZNA,2012,1,12,7.1,,0.0,,2.5,,0.0,8.0,1.1,,S,3,
942,249200920,PIWNICZNA,2012,1,13,5.1,,-1.4,,1.6,,0.0,8.0,3.2,,S,2,
943,249200920,PIWNICZNA,2012,1,14,0.8,,-2.9,,-1.1,,0.0,8.0,3.2,,S,7,
944,249200920,PIWNICZNA,2012,1,15,-1.9,,-4.6,,-3.2,,0.0,8.0,2.7,,S,10,
945,249200920,PIWNICZNA,2012,1,16,-1.9,,-5.9,,-4.0,,0.0,8.0,0.4,,S,16,
946,249200920,PIWNICZNA,2012,1,17,-2.2,,-10.7,,-6.0,,0.0,8.0,1.5,,S,16,
947,249200920,PIWNICZNA,2012,1,18,-3.3,,-13.8,,-8.2,,0.0,8.0,1.8,,S,17,
948,249200920,PIWNICZNA,2012,1,19,-0.7,,-6.3,,-3.3,,0.0,8.0,3.2,,S,17,
949,249200920,PIWNICZNA,2012,1,20,3.5,,-4.3,,-1.1,,0.0,8.0,3.0,,S,18,
950,249200920,PIWNICZNA,2012,1,21,3.2,,-4.7,,-1.3,,0.0,8.0,1.1,,S,19,
951,249200920,PIWNICZNA,2012,1,22,5.2,,-2.9,,0.5,,0.0,8.0,1.1,,S,19,
952,249200920,PIWNICZNA,2012,1,23,4.5,,-0.9,,0.9,,0.0,8.0,0.0,,S,15,
953,249200920,PIWNICZNA,2012,1,24,3.0,,-2.9,,-0.4,,0.0,8.0,0.6,,S,14,
954,249200920,PIWNICZNA,2012,1,25,0.2,,-3.3,,-1.8,,0.0,8.0,1.2,,S,15,
955,249200920,PIWNICZNA,2012,1,26,-2.3,,-7.5,,-5.2,,0.0,8.0,1.3,,S,17,
956,249200920,PIWNICZNA,2012,1,27,-5.8,,-15.7,,-12.3,,0.0,8.0,0.0,,S,19,
957,249200920,PIWNICZNA,2012,1,28,-0.6,,-15.5,,-10.1,,0.0,8.0,0.0,9.0,,18,
958,249200920,PIWNICZNA,2012,1,29,-5.2,,-16.8,,-12.6,,0.0,8.0,0.0,9.0,,17,
959,249200920,PIWNICZNA,2012,1,30,-9.0,,-21.7,,-16.8,,0.0,8.0,0.0,9.0,,17,
960,249200920,PIWNICZNA,2012,1,31,-8.4,,-21.9,,-16.8,,0.0,8.0,0.0,9.0,,14,
961,249200930,PORONIN,2012,1,1,-1.0,,-13.0,,-6.7,,0.0,8.0,0.0,9.0,,6,
962,249200930,PORONIN,2012,1,2,5.0,,-2.0,,0.3,,0.0,8.0,2.8,,W,6,
963,249200930,PORONIN,2012,1,3,6.0,,-4.0,,0.1,,0.0,8.0,0.2,,W,5,
964,249200930,PORONIN,2012,1,4,7.5,,-5.0,,1.9,,0.0,8.0,0.5,,W,4,
965,249200930,PORONIN,2012,1,5,3.5,,-3.0,,0.9,,0.0,8.0,0.2,,S,3,
966,249200930,PORONIN,2012,1,6,4.0,,-1.0,,0.7,,0.0,8.0,6.2,,S,4,
967,249200930,PORONIN,2012,1,7,0.0,,-4.6,,-3.4,,0.0,8.0,5.4,,S,12,
968,249200930,PORONIN,2012,1,8,1.0,,-5.0,,-1.0,,0.0,8.0,5.8,,S,20,
969,249200930,PORONIN,2012,1,9,1.0,,-2.0,,-0.8,,0.0,8.0,3.9,,S,26,
970,249200930,PORONIN,2012,1,10,0.5,,-6.0,,-1.9,,0.0,8.0,6.4,,S,30,
971,249200930,PORONIN,2012,1,11,2.0,,-1.5,,0.1,,0.0,8.0,0.6,,W,32,
972,249200930,PORONIN,2012,1,12,4.5,,-2.0,,0.7,,0.0,8.0,0.8,,S,27,
973,249200930,PORONIN,2012,1,13,5.5,,-4.0,,-0.9,,0.0,8.0,9.3,,S,24,
974,249200930,PORONIN,2012,1,14,-0.5,,-5.5,,-3.8,,0.0,8.0,5.8,,S,42,
975,249200930,PORONIN,2012,1,15,-5.2,,-7.0,,-6.1,,0.0,8.0,3.8,,S,50,
976,249200930,PORONIN,2012,1,16,-5.0,,-9.0,,-7.3,,0.0,8.0,1.3,,S,60,
977,249200930,PORONIN,2012,1,17,-1.0,,-18.5,,-8.1,,0.0,8.0,1.6,,S,63,
978,249200930,PORONIN,2012,1,18,-1.5,,-17.0,,-7.3,,0.0,8.0,1.6,,S,57,
979,249200930,PORONIN,2012,1,19,3.0,,-9.8,,-1.6,,0.0,8.0,2.5,,S,49,
980,249200930,PORONIN,2012,1,20,4.0,,-3.5,,-0.9,,0.0,8.0,3.4,,S,42,
981,249200930,PORONIN,2012,1,21,0.0,,-6.5,,-3.7,,0.0,8.0,1.9,,S,45,
982,249200930,PORONIN,2012,1,22,1.0,,-6.0,,-1.4,,0.0,8.0,3.4,,S,43,
983,249200930,PORONIN,2012,1,23,1.5,,-3.0,,-0.3,,0.0,8.0,0.9,,S,46,
984,249200930,PORONIN,2012,1,24,2.6,,-7.0,,-3.2,,0.0,8.0,1.9,,S,43,
985,249200930,PORONIN,2012,1,25,-2.0,,-12.0,,-6.0,,0.0,8.0,2.5,,S,45,
986,249200930,PORONIN,2012,1,26,-2.0,,-8.0,,-6.0,,0.0,8.0,0.8,,S,53,
987,249200930,PORONIN,2012,1,27,-4.0,,-20.4,,-14.2,,0.0,8.0,0.0,9.0,,50,
988,249200930,PORONIN,2012,1,28,-1.0,,-19.0,,-12.0,,0.0,8.0,0.0,9.0,,47,
989,249200930,PORONIN,2012,1,29,0.0,,-19.5,,-12.8,,0.0,8.0,0.0,9.0,,45,
990,249200930,PORONIN,2012,1,30,-2.5,,-23.5,,-16.2,,0.0,8.0,0.0,9.0,,42,
991,249200930,PORONIN,2012,1,31,-4.5,,-24.5,,-17.9,,0.0,8.0,0.0,9.0,,40,
992,249210070,BIECZ-GRUDNA,2012,1,1,2.9,,-4.1,,-0.6,,0.0,8.0,0.0,9.0,,2,
993,249210070,BIECZ-GRUDNA,2012,1,2,4.9,,0.1,,2.8,,0.0,8.0,1.3,,W,0,9.0
994,249210070,BIECZ-GRUDNA,2012,1,3,7.8,,0.6,,3.8,,0.0,8.0,0.6,,W,0,9.0
995,249210070,BIECZ-GRUDNA,2012,1,4,7.4,,0.1,,4.0,,0.0,8.0,5.3,,W,0,9.0
996,249210070,BIECZ-GRUDNA,2012,1,5,6.3,,1.0,,3.0,,0.0,8.0,2.3,,W,0,9.0
997,249210070,BIECZ-GRUDNA,2012,1,6,5.3,,-0.1,,2.5,,0.0,8.0,3.4,,S,0,9.0
998,249210070,BIECZ-GRUDNA,2012,1,7,4.8,,-1.7,,0.6,,0.0,8.0,2.9,,S,0,
999,249210070,BIECZ-GRUDNA,2012,1,8,3.9,,-1.8,,0.9,,0.0,8.0,3.9,,S,3,
1000,249210070,BIECZ-GRUDNA,2012,1,9,4.0,,0.5,,1.8,,0.0,8.0,4.0,,S,0,9.0
1001,249210070,BIECZ-GRUDNA,2012,1,10,3.1,,-2.5,,0.4,,0.0,8.0,3.5,,S,0,
1002,249210070,BIECZ-GRUDNA,2012,1,11,5.4,,0.5,,2.9,,0.0,8.0,0.6,,W,0,9.0
1003,249210070,BIECZ-GRUDNA,2012,1,12,9.0,,1.3,,4.5,,0.0,8.0,3.5,,W,0,9.0
1004,249210070,BIECZ-GRUDNA,2012,1,13,5.6,,-1.5,,1.5,,0.0,8.0,3.8,,S,0,9.0
1005,249210070,BIECZ-GRUDNA,2012,1,14,2.4,,-3.0,,-0.8,,0.0,8.0,1.6,,S,7,
1006,249210070,BIECZ-GRUDNA,2012,1,15,0.3,,-4.5,,-2.7,,0.0,8.0,0.6,,S,10,
1007,249210070,BIECZ-GRUDNA,2012,1,16,-1.0,,-5.8,,-3.5,,0.0,8.0,1.1,,S,17,
1008,249210070,BIECZ-GRUDNA,2012,1,17,-0.6,,-6.6,,-4.2,,0.0,8.0,0.2,,S,22,
1009,249210070,BIECZ-GRUDNA,2012,1,18,-0.1,,-10.0,,-5.6,,0.0,8.0,1.4,,S,21,
1010,249210070,BIECZ-GRUDNA,2012,1,19,2.2,,-6.1,,-2.0,,0.0,8.0,3.6,,S,23,
1011,249210070,BIECZ-GRUDNA,2012,1,20,5.6,,-2.5,,1.1,,0.0,8.0,4.5,,S,18,
1012,249210070,BIECZ-GRUDNA,2012,1,21,2.3,,-4.4,,-1.7,,0.0,8.0,4.5,,S,27,
1013,249210070,BIECZ-GRUDNA,2012,1,22,4.8,,-4.3,,0.8,,0.0,8.0,2.0,,S,32,
1014,249210070,BIECZ-GRUDNA,2012,1,23,4.9,,-0.7,,1.8,,0.0,8.0,2.2,,S,25,
1015,249210070,BIECZ-GRUDNA,2012,1,24,3.2,,-4.0,,-1.1,,0.0,8.0,1.9,,S,26,
1016,249210070,BIECZ-GRUDNA,2012,1,25,0.6,,-7.3,,-2.8,,0.0,8.0,5.0,,S,25,
1017,249210070,BIECZ-GRUDNA,2012,1,26,-0.3,,-10.4,,-5.7,,0.0,8.0,0.3,,S,37,
1018,249210070,BIECZ-GRUDNA,2012,1,27,-6.5,,-18.1,,-14.4,,0.0,8.0,0.0,9.0,,36,
1019,249210070,BIECZ-GRUDNA,2012,1,28,-4.0,,-20.9,,-14.0,,0.0,8.0,0.0,9.0,,35,
1020,249210070,BIECZ-GRUDNA,2012,1,29,-3.2,,-21.5,,-14.2,,0.0,8.0,0.0,9.0,,34,
1021,249210070,BIECZ-GRUDNA,2012,1,30,-8.1,,-24.1,,-17.2,,0.0,8.0,0.0,9.0,,34,
1022,249210070,BIECZ-GRUDNA,2012,1,31,-7.1,,-24.4,,-17.5,,0.0,8.0,0.0,9.0,,34,
1023,249210140,DUKLA,2012,1,1,0.5,,-1.6,,-1.0,,-2.1,,0.2,,S,3,
1024,249210140,DUKLA,2012,1,2,1.8,,-1.6,,0.5,,-1.4,,2.2,,W,2,
1025,249210140,DUKLA,2012,1,3,5.6,,1.2,,2.9,,0.7,,2.5,,W,0,9.0
1026,249210140,DUKLA,2012,1,4,3.6,,1.6,,2.4,,1.2,,2.1,,W,0,9.0
1027,249210140,DUKLA,2012,1,5,3.1,,-1.1,,0.7,,-3.1,,0.9,,S,0,9.0
1028,249210140,DUKLA,2012,1,6,2.3,,0.3,,1.0,,-1.5,,2.3,,S,0,
1029,249210140,DUKLA,2012,1,7,2.4,,-1.4,,-0.1,,-2.3,,0.6,,S,0,
1030,249210140,DUKLA,2012,1,8,1.3,,-2.2,,-0.4,,-3.4,,5.4,,S,1,
1031,249210140,DUKLA,2012,1,9,1.7,,0.0,,0.6,,0.1,,1.8,,S,2,
1032,249210140,DUKLA,2012,1,10,0.5,,-1.9,,-0.5,,-2.8,,2.2,,S,0,9.0
1033,249210140,DUKLA,2012,1,11,3.0,,0.2,,1.6,,0.3,,1.4,,S,0,9.0
1034,249210140,DUKLA,2012,1,12,6.3,,0.3,,2.8,,0.6,,3.9,,S,0,9.0
1035,249210140,DUKLA,2012,1,13,3.2,,-1.6,,0.4,,-2.2,,5.0,,S,0,
1036,249210140,DUKLA,2012,1,14,-0.7,,-3.7,,-2.6,,-4.6,,4.5,,S,8,
1037,249210140,DUKLA,2012,1,15,-3.2,,-5.0,,-4.3,,-5.0,,3.6,,S,14,
1038,249210140,DUKLA,2012,1,16,-4.5,,-5.7,,-5.1,,-5.6,,2.8,,S,18,
1039,249210140,DUKLA,2012,1,17,-3.9,,-6.3,,-5.6,,-6.3,,0.5,,S,20,
1040,249210140,DUKLA,2012,1,18,-4.5,,-7.8,,-6.5,,-8.2,,2.5,,S,18,
1041,249210140,DUKLA,2012,1,19,-2.8,,-6.5,,-4.3,,-6.5,,3.5,,S,18,
1042,249210140,DUKLA,2012,1,20,1.3,,-3.0,,-0.9,,-2.8,,2.0,,S,15,
1043,249210140,DUKLA,2012,1,21,1.1,,-2.4,,-1.3,,-4.4,,2.6,,S,17,
1044,249210140,DUKLA,2012,1,22,2.2,,-2.2,,-0.6,,-2.8,,2.9,,S,20,
1045,249210140,DUKLA,2012,1,23,1.6,,-1.0,,-0.1,,-3.5,,1.3,,S,18,
1046,249210140,DUKLA,2012,1,24,1.2,,-2.0,,-1.0,,-3.6,,0.4,,S,16,
1047,249210140,DUKLA,2012,1,25,-1.9,,-5.5,,-3.5,,-10.4,,5.2,,S,15,
1048,249210140,DUKLA,2012,1,26,-3.1,,-9.7,,-6.8,,-10.2,,0.5,,S,24,
1049,249210140,DUKLA,2012,1,27,-9.7,,-15.4,,-14.0,,-19.0,,0.0,9.0,,21,
1050,249210140,DUKLA,2012,1,28,-4.4,,-17.1,,-11.9,,-19.7,,0.0,9.0,,21,
1051,249210140,DUKLA,2012,1,29,-4.0,,-20.1,,-13.5,,-23.2,,0.0,9.0,,21,
1052,249210140,DUKLA,2012,1,30,-9.7,,-19.4,,-15.8,,-23.9,,0.0,9.0,,19,
1053,249210140,DUKLA,2012,1,31,-6.0,,-22.5,,-16.3,,-26.4,,0.0,9.0,,19,
1054,249210230,WYSOWA,2012,1,1,-1.3,,-3.3,,-2.5,,0.0,8.0,0.6,,S,10,
1055,249210230,WYSOWA,2012,1,2,1.0,,-2.1,,-0.2,,0.0,8.0,0.9,,W,11,
1056,249210230,WYSOWA,2012,1,3,4.1,,0.0,,1.5,,0.0,8.0,0.1,,W,8,
1057,249210230,WYSOWA,2012,1,4,3.2,,1.1,,2.6,,0.0,8.0,1.8,,W,6,
1058,249210230,WYSOWA,2012,1,5,3.2,,-1.4,,0.6,,0.0,8.0,0.4,,S,5,
1059,249210230,WYSOWA,2012,1,6,2.7,,-0.5,,1.4,,0.0,8.0,4.4,,S,6,
1060,249210230,WYSOWA,2012,1,7,2.0,,-2.9,,-1.4,,0.0,8.0,2.7,,S,9,
1061,249210230,WYSOWA,2012,1,8,0.9,,-3.4,,-1.2,,0.0,8.0,9.5,,S,12,
1062,249210230,WYSOWA,2012,1,9,1.6,,-0.2,,0.5,,0.0,8.0,2.2,,S,18,
1063,249210230,WYSOWA,2012,1,10,1.6,,-4.2,,-0.8,,0.0,8.0,5.1,,S,15,
1064,249210230,WYSOWA,2012,1,11,2.7,,0.4,,1.4,,0.0,8.0,1.6,,S,17,
1065,249210230,WYSOWA,2012,1,12,6.4,,0.0,,2.4,,0.0,8.0,2.4,,W,12,
1066,249210230,WYSOWA,2012,1,13,2.8,,-1.6,,0.2,,0.0,8.0,8.9,,S,8,
1067,249210230,WYSOWA,2012,1,14,-0.8,,-3.6,,-2.5,,0.0,8.0,5.3,,S,26,
1068,249210230,WYSOWA,2012,1,15,-3.5,,-5.0,,-4.3,,0.0,8.0,3.0,,S,34,
1069,249210230,WYSOWA,2012,1,16,-3.8,,-6.1,,-5.1,,0.0,8.0,1.8,,S,42,
1070,249210230,WYSOWA,2012,1,17,-3.4,,-9.6,,-6.7,,0.0,8.0,0.6,,S,44,
1071,249210230,WYSOWA,2012,1,18,-5.7,,-9.9,,-7.8,,0.0,8.0,2.1,,S,42,
1072,249210230,WYSOWA,2012,1,19,-4.1,,-7.5,,-5.6,,0.0,8.0,5.9,,S,39,
1073,249210230,WYSOWA,2012,1,20,-0.5,,-4.7,,-2.4,,0.0,8.0,4.1,,S,41,
1074,249210230,WYSOWA,2012,1,21,1.6,,-4.6,,-2.2,,0.0,8.0,2.2,,S,44,
1075,249210230,WYSOWA,2012,1,22,2.7,,-3.5,,-0.9,,0.0,8.0,1.9,,S,45,
1076,249210230,WYSOWA,2012,1,23,1.6,,-3.4,,-0.9,,0.0,8.0,0.4,,S,40,
1077,249210230,WYSOWA,2012,1,24,0.8,,-4.2,,-2.3,,0.0,8.0,0.7,,S,38,
1078,249210230,WYSOWA,2012,1,25,-1.6,,-5.5,,-3.4,,0.0,8.0,2.5,,S,38,
1079,249210230,WYSOWA,2012,1,26,-3.6,,-9.3,,-6.8,,0.0,8.0,1.0,,S,43,
1080,249210230,WYSOWA,2012,1,27,-8.1,,-16.9,,-14.1,,0.0,8.0,0.0,9.0,,42,
1081,249210230,WYSOWA,2012,1,28,-0.7,,-17.4,,-10.6,,0.0,8.0,0.0,9.0,,41,
1082,249210230,WYSOWA,2012,1,29,-1.5,,-20.7,,-14.7,,0.0,8.0,0.0,9.0,,40,
1083,249210230,WYSOWA,2012,1,30,-7.7,,-23.8,,-17.9,,0.0,8.0,0.0,9.0,,40,
1084,249210230,WYSOWA,2012,1,31,-4.6,,-26.0,,-18.7,,0.0,8.0,0.0,9.0,,40,
1085,249210240,BARWINEK,2012,1,1,-1.1,,-2.2,,-1.9,,0.0,8.0,1.6,,S,11,
1086,249210240,BARWINEK,2012,1,2,1.2,,-2.2,,-0.1,,0.0,8.0,5.2,,W,13,
1087,249210240,BARWINEK,2012,1,3,2.0,,0.6,,1.4,,0.0,8.0,0.7,,W,9,
1088,249210240,BARWINEK,2012,1,4,2.7,,1.6,,2.1,,0.0,8.0,2.9,,W,2,
1089,249210240,BARWINEK,2012,1,5,2.0,,-1.3,,0.1,,0.0,8.0,2.3,,S,0,9.0
