522;2016-01-02 03:10:00;B006B05100;03
523;2016-01-02 03:20:00;B010A05100;67.0
524;2016-01-02 03:20:00;B006B05100;03
525;2016-01-02 03:20:00;B005B05100;2016.0
526;2016-01-02 03:30:00;B006B05100;03
527;2016-01-02 03:30:00;B010A05100;67.0
528;2016-01-02 03:30:00;B005B05100;2016.0
529;2016-01-02 03:40:00;B010A05100;67.0
530;2016-01-02 03:40:00;B005B05100;2016.0
531;2016-01-02 03:40:00;B006B05100;03
532;2016-01-02 03:50:00;B010A05100;67.0
533;2016-01-02 03:50:00;B005B05100;2016.0
534;2016-01-02 03:50:00;B006B05100;03
535;2016-01-02 04:00:00;B006B05100;03
536;2016-01-02 04:00:00;B010A05100;67.0
537;2016-01-02 04:00:00;B005B05100;2016.0
538;2016-01-02 04:10:00;B010A05100;67.0
539;2016-01-02 04:10:00;B005B05100;2016.0
540;2016-01-02 04:10:00;B006B05100;03
541;2016-01-02 04:20:00;B010A05100;67.0
542;2016-01-02 04:20:00;B006B05100;03
543;2016-01-02 04:20:00;B005B05100;2016.0
544;2016-01-02 04:30:00;B006B05100;03
545;2016-01-02 04:30:00;B010A05100;67.0
546;2016-01-02 04:30:00;B005B05100;2016.0
547;2016-01-02 04:40:00;B010A05100;67.0
548;2016-01-02 04:40:00;B005B05100;2016.0
549;2016-01-02 04:40:00;B006B05100;03
550;2016-01-02 04:50:00;B010A05100;67.0
551;2016-01-02 04:50:00;B005B05100;2016.0
552;2016-01-02 04:50:00;B006B05100;03
553;2016-01-02 05:00:00;B006B05100;03
554;2016-01-02 05:00:00;B010A05100;67.0
555;2016-01-02 05:00:00;B005B05100;2016.0
556;2016-01-02 05:10:00;B010A05100;67.0
557;2016-01-02 05:10:00;B005B05100;2016.0
558;2016-01-02 05:10:00;B006B05100;03
559;2016-01-02 05:20:00;B010A05100;67.0
560;2016-01-02 05:20:00;B006B05100;03
561;2016-01-02 05:20:00;B005B05100;2016.0
562;2016-01-02 05:30:00;B006B05100;03
563;2016-01-02 05:30:00;B010A05100;67.0
564;2016-01-02 05:30:00;B005B05100;2016.0
565;2016-01-02 05:40:00;B010A05100;67.0
566;2016-01-02 05:40:00;B005B05100;2016.0
567;2016-01-02 05:40:00;B006B05100;03
